                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    3000                                     1539                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2350178475673254E+010                  1.3428058272573702E+004                  4.0453855559506483E+003                  1.6182325991655327E+002                  2.5933400696181671E+001                  1.8344927684347443E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8009509403071171E-001                  5.3287288108795291E-005                  9.5798968234014435E-003                  4.0819369837537846E-003                  2.0994604783706253E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  4.7529136222580215E-001                  9.3419223362219280E-004                  5.0382113040424714E-001                  2.1200403776477617E-003                  4.4186087783696570E-003                  7.2248811063217004E-003                  2.0994604783362530E-003                  2.9926484470299131E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680234445143E-001                  2.5791907812681860E+001                  9.9999583643138756E-001                  2.5757582770028236E+001                  1.3222780146977229E+006                  5.5934417907074258E+003                  6.1795813563245840E+007                  1.6081170514854611E+002                  1.6081170514851163E+002                  1.9370224541480232E-012                  1.0970791111589188E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8974878466446509E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20200522" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  1.4138594703654759E+000                  3.6069599312244143E+000                 -8.0533817982757512E+000                  3.3596941327833481E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  9.9999999999949996E-001                  1.4138594697044240E+000                  3.6069599635140848E+000                 -8.0533815723621540E+000                  3.3596943910624653E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  9.9999999999862488E-001                  1.4138594685475829E+000                  3.6069600046100545E+000                 -8.0533812848360000E+000                  3.3596947197811242E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  9.9999999999775002E-001                  1.4138594673907416E+000                  3.6069600691894697E+000                 -8.0533808330097205E+000                  3.3596952363385180E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                       5                  9.9999999999587508E-001                  1.4138594649117999E+000                  3.6069602159610419E+000                 -8.0533798061342470E+000                  3.3596964103303364E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999150013E-001                  1.4138594591276139E+000                  3.6069605241822167E+000                 -8.0533776497068388E+000                  3.3596988757029567E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  9.9999999998275013E-001                  1.4138594475593040E+000                  3.6069609865166661E+000                 -8.0533744150942965E+000                  3.3597025737360435E+000                  6.9999999767493493E-001                  2.8000000232506522E-001                  1.9999999999999796E-002 
                                       8                  9.9999999997181266E-001                  1.4138594330990224E+000                  3.6069617203860025E+000                 -8.0533692808577673E+000                  3.3597084435659528E+000                  6.9999999092011023E-001                  2.8000000907988987E-001                  1.9999999999999907E-002 
                                       9                  9.9999999995150013E-001                  1.4138594062445253E+000                  3.6069630780621074E+000                 -8.0533597827447583E+000                  3.3597193025448262E+000                  6.9999998333161539E-001                  2.8000001666838470E-001                  1.9999999999999907E-002 
                                      10                  9.9999999991400002E-001                  1.4138593566680631E+000                  3.6069661053841848E+000                 -8.0533386055588494E+000                  3.3597435141663041E+000                  6.9999972347635431E-001                  2.8000027652364590E-001                  1.9999999999999796E-002 
                                      11                  9.9999999982259391E-001                  1.4138592358312601E+000                  3.6069721970671158E+000                 -8.0532913135618518E+000                  3.3597922268477092E+000                  6.9998881012845093E-001                  2.8001118987153689E-001                  2.0000000000012230E-002 
                                      12                  9.9999999965462516E-001                  1.4138590138046399E+000                  3.6069831146891005E+000                 -8.0530941658930892E+000                  3.3598795146995006E+000                  6.9970032614099442E-001                  2.8029967366874869E-001                  2.0000000190256939E-002 
                                      13                  9.9999999935775019E-001                  1.4138586215627642E+000                  3.6070003545295926E+000                 -8.0522193046611967E+000                  3.3600173795913961E+000                  6.9790031487583370E-001                  2.8209960586835148E-001                  2.0000079255814818E-002 
                                      14                  9.9999999892025015E-001                  1.4138580446834290E+000                  3.6070314798958267E+000                 -8.0498067643545532E+000                  3.3602665999479195E+000                  6.9267615744026145E-001                  2.8731762473795225E-001                  2.0006217821786354E-002 
                                      15                  9.9999999802962514E-001                  1.4138568768204742E+000                  3.6070906037835124E+000                 -8.0463549706318034E+000                  3.3607411940643774E+000                  6.8548155106729125E-001                  2.9447835857904936E-001                  2.0040090353659390E-002 
                                      16                  9.9999999638900028E-001                  1.4138547425007131E+000                  3.6072016339179740E+000                 -8.0435931515612040E+000                  3.3616333325821151E+000                  6.8080964224882912E-001                  2.9912479812040021E-001                  2.0065559630770613E-002 
                                      17                  9.9999999326400013E-001                  1.4138507028145764E+000                  3.6074470186275365E+000                 -8.0410471775286911E+000                  3.3635987580610989E+000                  6.7886562004014450E-001                  3.0106033147029565E-001                  2.0074048489559848E-002 
                                      18                  9.9999998585587901E-001                  1.4138411818699339E+000                  3.6079104694566171E+000                 -8.0377343824296261E+000                  3.3672726207935453E+000                  6.7862250968512383E-001                  3.0130245727299343E-001                  2.0075033041882739E-002 
                                      19                  9.9999997344846026E-001                  1.4138253555976246E+000                  3.6087596396203288E+000                 -8.0319831498128913E+000                  3.3738750598798957E+000                  6.7862250964174353E-001                  3.0130245731637367E-001                  2.0075033041882850E-002 
                                      20                  9.9999994982580753E-001                  1.4137956154598068E+000                  3.6102008704313695E+000                 -8.0226016640566424E+000                  3.3847014628273957E+000                  6.7862250962240278E-001                  3.0130245733571437E-001                  2.0075033041882850E-002 
                                      21                  9.9999991318591908E-001                  1.4137504611395657E+000                  3.6118467932661216E+000                 -8.0124661601933269E+000                  3.3964874281510919E+000                  6.7862250961865056E-001                  3.0130245733946670E-001                  2.0075033041882739E-002 
                                      22                  9.9999988251945160E-001                  1.4137135296739418E+000                  3.6137454225370820E+000                 -8.0013709936342465E+000                  3.4094867232424111E+000                  6.7862250961765269E-001                  3.0130245734046440E-001                  2.0075033041882850E-002 
                                      23                  9.9999983682721938E-001                  1.4136598739721575E+000                  3.6157356322380063E+000                 -7.9904612259648520E+000                  3.4223927724641645E+000                  6.7862250961720183E-001                  3.0130245734091538E-001                  2.0075033041882850E-002 
                                      24                  9.9999980445202274E-001                  1.4136227877781813E+000                  3.6179373800697925E+000                 -7.9790244343249341E+000                  3.4360381906058661E+000                  6.7862250961695292E-001                  3.0130245734116434E-001                  2.0075033041882739E-002 
                                      25                  9.9999975175403411E-001                  1.4135639710379284E+000                  3.6205577631225223E+000                 -7.9663295852520912E+000                  3.4513618604176504E+000                  6.7862250961679804E-001                  3.0130245734131911E-001                  2.0075033041882850E-002 
                                      26                  9.9999970572805652E-001                  1.4135140621177154E+000                  3.6225005129410297E+000                 -7.9574692841718058E+000                  3.4621712648404634E+000                  6.7862250961673209E-001                  3.0130245734138500E-001                  2.0075033041882850E-002 
